dgp,n,tau_scale,assignment,model,rep,PEHE,ATE_Bias,RMSE,Coverage,Runtime,status
highdim,1000,0.1,random,X-Learner (LGBM),4,0.1662033879885908,0.016091930216357485,0.1662033879885908,0.816,0.19515395164489746,success
highdim,1000,0.1,random,X-Learner (LGBM),5,0.17402094323447334,0.02114792999436458,0.17402094323447334,0.81,0.18940258026123047,success
highdim,1000,0.1,random,X-Learner (LGBM),6,0.1654967923624776,0.002130339966612144,0.1654967923624776,0.799,0.20220422744750977,success
highdim,1000,0.1,random,X-Learner (LGBM),7,0.1518135333102182,0.0020210216603757675,0.1518135333102182,0.828,0.19593119621276855,success
highdim,1000,0.1,random,X-Learner (LGBM),8,0.16003374500343295,0.0030414242121226537,0.16003374500343295,0.865,0.20363354682922363,success
highdim,1000,0.1,random,X-Learner (LGBM),9,0.16608304612501051,0.0017105373455769239,0.16608304612501051,0.807,0.19643402099609375,success
highdim,1000,0.1,random,LinearDML,0,,,,,0.16245198249816895,error
highdim,1000,0.1,random,LinearDML,1,,,,,0.20070600509643555,error
highdim,1000,0.1,random,LinearDML,2,,,,,0.20076203346252441,error
highdim,1000,0.1,random,LinearDML,3,,,,,0.1997694969177246,error
highdim,1000,0.1,random,LinearDML,4,,,,,0.19838738441467285,error
highdim,1000,0.1,random,LinearDML,5,,,,,0.19947528839111328,error
highdim,1000,0.1,random,LinearDML,6,,,,,0.20616388320922852,error
highdim,1000,0.1,random,LinearDML,7,,,,,0.28776049613952637,error
highdim,1000,0.1,random,LinearDML,8,,,,,0.11026692390441895,error
highdim,1000,0.1,random,LinearDML,9,,,,,0.2933812141418457,error
highdim,1000,0.1,random,CausalForestDML,0,,,,,0.39861035346984863,error
highdim,1000,0.1,random,CausalForestDML,1,,,,,0.2600822448730469,error
highdim,1000,0.1,random,CausalForestDML,2,,,,,0.2742345333099365,error
highdim,1000,0.1,random,CausalForestDML,3,,,,,0.28270459175109863,error
highdim,1000,0.1,random,CausalForestDML,4,,,,,0.28742408752441406,error
highdim,1000,0.1,random,CausalForestDML,5,,,,,0.2615633010864258,error
highdim,1000,0.1,random,CausalForestDML,6,,,,,0.2833747863769531,error
highdim,1000,0.1,random,CausalForestDML,7,,,,,0.28244686126708984,error
highdim,1000,0.1,random,CausalForestDML,8,,,,,0.2901468276977539,error
highdim,1000,0.1,random,CausalForestDML,9,,,,,0.28199219703674316,error
highdim,1000,0.1,propensity,Naive ATE,0,0.2145882315935563,0.17058890592175194,0.2145882315935563,0.0,6.794929504394531e-05,success
highdim,1000,0.1,propensity,Naive ATE,1,0.13622698688872983,0.04022734642384884,0.13622698688872983,0.0,3.719329833984375e-05,success
highdim,1000,0.1,propensity,Naive ATE,2,0.20873588305430354,0.1667236999712717,0.20873588305430354,0.0,3.409385681152344e-05,success
highdim,1000,0.1,propensity,Naive ATE,3,0.14287274341863238,0.05556371735607453,0.14287274341863238,0.0,3.266334533691406e-05,success
highdim,1000,0.1,propensity,Naive ATE,4,0.23594848194923065,0.20035094754178048,0.23594848194923065,0.0,3.170967102050781e-05,success
highdim,1000,0.1,propensity,Naive ATE,5,0.22368818621368755,0.18160902905930057,0.22368818621368755,0.0,3.123283386230469e-05,success
highdim,1000,0.1,propensity,Naive ATE,6,0.30240645367414404,0.27298832684039637,0.30240645367414404,0.0,3.123283386230469e-05,success
highdim,1000,0.1,propensity,Naive ATE,7,0.21564231182964594,0.17489296111324232,0.21564231182964594,0.0,3.147125244140625e-05,success
highdim,1000,0.1,propensity,Naive ATE,8,0.2640825285258519,0.2289922480389058,0.2640825285258519,0.0,3.147125244140625e-05,success
highdim,1000,0.1,propensity,Naive ATE,9,0.2957863563360403,0.2653379231959521,0.2957863563360403,0.0,3.0517578125e-05,success
highdim,1000,0.1,propensity,Stratified ATE,0,0.17166000645769203,0.11175098615677972,0.17166000645769203,0.909,0.0004947185516357422,success
highdim,1000,0.1,propensity,Stratified ATE,1,0.22422253214451712,0.07174078212809641,0.22422253214451712,0.643,0.00041174888610839844,success
highdim,1000,0.1,propensity,Stratified ATE,2,0.20574967625646484,0.17110751588168394,0.20574967625646484,0.907,0.00041556358337402344,success
highdim,1000,0.1,propensity,Stratified ATE,3,0.2801651000705271,0.23828041798879773,0.2801651000705271,0.463,0.0004177093505859375,success
highdim,1000,0.1,propensity,Stratified ATE,4,0.15699960181967,0.050797079954098955,0.15699960181967,0.979,0.00039696693420410156,success
highdim,1000,0.1,propensity,Stratified ATE,5,0.168946937655764,0.13757645943730498,0.168946937655764,0.399,0.0003952980041503906,success
highdim,1000,0.1,propensity,Stratified ATE,6,0.106433259300829,0.02308064795782353,0.106433259300829,0.62,0.00039386749267578125,success
highdim,1000,0.1,propensity,Stratified ATE,7,0.25385100821613554,0.015293179431877885,0.25385100821613554,0.79,0.0004105567932128906,success
highdim,1000,0.1,propensity,Stratified ATE,8,0.24900388984146363,0.21215643184509217,0.24900388984146363,0.118,0.00040340423583984375,success
highdim,1000,0.1,propensity,Stratified ATE,9,0.26427452048859396,0.12852275247701117,0.26427452048859396,0.645,0.00039315223693847656,success
highdim,1000,0.1,propensity,Linear + Interactions,0,,,,,9.775161743164062e-06,error
highdim,1000,0.1,propensity,Linear + Interactions,1,,,,,5.0067901611328125e-06,error
highdim,1000,0.1,propensity,Linear + Interactions,2,,,,,3.5762786865234375e-06,error
highdim,1000,0.1,propensity,Linear + Interactions,3,,,,,4.0531158447265625e-06,error
highdim,1000,0.1,propensity,Linear + Interactions,4,,,,,4.0531158447265625e-06,error
highdim,1000,0.1,propensity,Linear + Interactions,5,,,,,3.814697265625e-06,error
highdim,1000,0.1,propensity,Linear + Interactions,6,,,,,3.0994415283203125e-06,error
highdim,1000,0.1,propensity,Linear + Interactions,7,,,,,3.5762786865234375e-06,error
highdim,1000,0.1,propensity,Linear + Interactions,8,,,,,3.337860107421875e-06,error
highdim,1000,0.1,propensity,Linear + Interactions,9,,,,,3.814697265625e-06,error
highdim,1000,0.1,propensity,S-Learner (Linear),0,0.15449259868308404,0.08338160157778028,0.15449259868308404,0.0,0.0556483268737793,success
highdim,1000,0.1,propensity,S-Learner (Linear),1,0.13737567087487412,0.04911358573841958,0.13737567087487412,0.0,0.002940654754638672,success
highdim,1000,0.1,propensity,S-Learner (Linear),2,0.14246170270181643,0.054049035633050906,0.14246170270181643,0.0,0.0957796573638916,success
highdim,1000,0.1,propensity,S-Learner (Linear),3,0.1304480602263476,0.015721439902539408,0.1304480602263476,0.0,0.19750070571899414,success
highdim,1000,0.1,propensity,S-Learner (Linear),4,0.13176147474843852,0.011405712168221564,0.13176147474843852,0.0,0.002681255340576172,success
highdim,1000,0.1,propensity,S-Learner (Linear),5,0.13385470529142232,0.024038679339283747,0.13385470529142232,0.0,0.0966496467590332,success
highdim,1000,0.1,propensity,S-Learner (Linear),6,0.1387281382690068,0.04186989322331655,0.1387281382690068,0.0,0.09886884689331055,success
highdim,1000,0.1,propensity,S-Learner (Linear),7,0.13986792501120793,0.04704789310819655,0.13986792501120793,0.0,0.09912300109863281,success
highdim,1000,0.1,propensity,S-Learner (Linear),8,0.13413810014377336,0.034419098899004165,0.13413810014377336,0.0,0.09882616996765137,success
highdim,1000,0.1,propensity,S-Learner (Linear),9,0.13443715200528875,0.02729514734535978,0.13443715200528875,0.0,0.09917235374450684,success
highdim,1000,0.1,propensity,T-Learner (Linear),0,0.4918496074892472,0.020242838784059285,0.4918496074892472,0.948,0.19775032997131348,success
highdim,1000,0.1,propensity,T-Learner (Linear),1,0.48185468257022623,0.0541561201942712,0.48185468257022623,0.968,0.09950113296508789,success
highdim,1000,0.1,propensity,T-Learner (Linear),2,0.44160602001772553,0.0005208853743783437,0.44160602001772553,0.964,0.19858336448669434,success
highdim,1000,0.1,propensity,T-Learner (Linear),3,0.5252318120412133,0.022475248267764692,0.5252318120412133,0.958,0.19902682304382324,success
highdim,1000,0.1,propensity,T-Learner (Linear),4,0.4673414538287219,0.11792797433202748,0.4673414538287219,0.948,0.10039043426513672,success
highdim,1000,0.1,propensity,T-Learner (Linear),5,0.4757291259829179,0.08916185742976232,0.4757291259829179,0.963,0.1976783275604248,success
highdim,1000,0.1,propensity,T-Learner (Linear),6,0.5391686468765227,0.1059940083869299,0.5391686468765227,0.948,0.09937572479248047,success
highdim,1000,0.1,propensity,T-Learner (Linear),7,0.45261949939334967,0.1383074583870049,0.45261949939334967,0.937,0.19860029220581055,success
highdim,1000,0.1,propensity,T-Learner (Linear),8,0.45656884208069626,0.001861541323793027,0.45656884208069626,0.946,0.19855546951293945,success
highdim,1000,0.1,propensity,T-Learner (Linear),9,0.5368504773846539,0.030584720501347022,0.5368504773846539,0.965,0.09963798522949219,success
highdim,1000,0.1,propensity,X-Learner (Linear),0,0.12672573692548503,0.0069766402153040715,0.12672573692548503,0.0,0.30085086822509766,success
highdim,1000,0.1,propensity,X-Learner (Linear),1,0.1305013164973738,0.00027918879780539085,0.1305013164973738,0.0,0.30144643783569336,success
highdim,1000,0.1,propensity,X-Learner (Linear),2,0.12513719676703383,0.005851083797624245,0.12513719676703383,0.0,0.3947129249572754,success
highdim,1000,0.1,propensity,X-Learner (Linear),3,0.13127358780229392,0.006250198719746495,0.13127358780229392,0.0,0.29897069931030273,success
highdim,1000,0.1,propensity,X-Learner (Linear),4,0.13404343135378854,0.004970721808193427,0.13404343135378854,0.0,0.2021629810333252,success
highdim,1000,0.1,propensity,X-Learner (Linear),5,0.12681783182457732,0.0014439417103448804,0.12681783182457732,0.0,0.3977031707763672,success
highdim,1000,0.1,propensity,X-Learner (Linear),6,0.13183476947425266,0.0029986550495095096,0.13183476947425266,0.0,0.2988626956939697,success
highdim,1000,0.1,propensity,X-Learner (Linear),7,0.13224631886892044,0.003460370069447543,0.13224631886892044,0.0,0.3976263999938965,success
highdim,1000,0.1,propensity,X-Learner (Linear),8,0.12178684481837801,0.0006727342296601393,0.12178684481837801,0.0,0.29916810989379883,success
highdim,1000,0.1,propensity,X-Learner (Linear),9,0.13118131560667504,0.00161189855807823,0.13118131560667504,0.0,0.20237302780151367,success
highdim,1000,0.1,propensity,T-Learner (RF),0,,,,,2.0503997802734375e-05,error
highdim,1000,0.1,propensity,T-Learner (RF),1,,,,,5.4836273193359375e-06,error
highdim,1000,0.1,propensity,T-Learner (RF),2,,,,,4.5299530029296875e-06,error
highdim,1000,0.1,propensity,T-Learner (RF),3,,,,,2.193450927734375e-05,error
highdim,1000,0.1,propensity,T-Learner (RF),4,,,,,6.198883056640625e-06,error
highdim,1000,0.1,propensity,T-Learner (RF),5,,,,,4.76837158203125e-06,error
highdim,1000,0.1,propensity,T-Learner (RF),6,,,,,4.0531158447265625e-06,error
highdim,1000,0.1,propensity,T-Learner (RF),7,,,,,4.76837158203125e-06,error
highdim,1000,0.1,propensity,T-Learner (RF),8,,,,,6.9141387939453125e-06,error
highdim,1000,0.1,propensity,T-Learner (RF),9,,,,,4.5299530029296875e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),0,,,,,5.4836273193359375e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),1,,,,,5.4836273193359375e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),2,,,,,4.0531158447265625e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),3,,,,,3.814697265625e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),4,,,,,3.5762786865234375e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),5,,,,,7.3909759521484375e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),6,,,,,3.5762786865234375e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),7,,,,,5.9604644775390625e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),8,,,,,4.0531158447265625e-06,error
highdim,1000,0.1,propensity,X-Learner (RF),9,,,,,3.814697265625e-06,error
highdim,1000,0.1,propensity,T-Learner (LGBM),0,0.39912323982105885,0.12414827132919921,0.39912323982105885,0.937,0.03360247611999512,success
highdim,1000,0.1,propensity,T-Learner (LGBM),1,0.44208738675643294,0.08996726104282562,0.44208738675643294,0.947,0.07517576217651367,success
highdim,1000,0.1,propensity,T-Learner (LGBM),2,0.47011795301193865,0.10680850291854933,0.47011795301193865,0.934,0.035178422927856445,success
highdim,1000,0.1,propensity,T-Learner (LGBM),3,0.43258033357842585,0.00484144262761438,0.43258033357842585,0.951,0.05326342582702637,success
highdim,1000,0.1,propensity,T-Learner (LGBM),4,0.429520481413849,0.051448016604445305,0.429520481413849,0.957,0.03315567970275879,success
highdim,1000,0.1,propensity,T-Learner (LGBM),5,0.431241417269617,0.02598901487189263,0.431241417269617,0.941,0.05397653579711914,success
highdim,1000,0.1,propensity,T-Learner (LGBM),6,0.42732507312629203,0.004401473082149001,0.42732507312629203,0.966,0.03249216079711914,success
highdim,1000,0.1,propensity,T-Learner (LGBM),7,0.40658562807224957,0.058375420062785774,0.40658562807224957,0.965,0.03213047981262207,success
highdim,1000,0.1,propensity,T-Learner (LGBM),8,0.39841761347339144,0.017301805189564777,0.39841761347339144,0.942,0.05224204063415527,success
highdim,1000,0.1,propensity,T-Learner (LGBM),9,0.41966718425599,0.024059698471387156,0.41966718425599,0.954,0.032802581787109375,success
highdim,1000,0.1,propensity,X-Learner (LGBM),0,0.16423995704681643,0.005896395797914141,0.16423995704681643,0.856,0.08455824851989746,success
highdim,1000,0.1,propensity,X-Learner (LGBM),1,0.16350451785977463,0.007141213511317017,0.16350451785977463,0.835,0.20570111274719238,success
highdim,1000,0.1,propensity,X-Learner (LGBM),2,0.16228526596466297,0.004227661060555543,0.16228526596466297,0.835,0.1939375400543213,success
highdim,1000,0.1,propensity,X-Learner (LGBM),3,0.16191063628678073,0.007850144557425859,0.16191063628678073,0.826,0.19840383529663086,success
highdim,1000,0.1,propensity,X-Learner (LGBM),4,0.16807298036270632,0.007114851285479896,0.16807298036270632,0.825,0.20049047470092773,success
highdim,1000,0.1,propensity,X-Learner (LGBM),5,0.18199126401052623,0.024859490155873055,0.18199126401052623,0.84,0.19820833206176758,success
highdim,1000,0.1,propensity,X-Learner (LGBM),6,0.16528078294458723,0.0011845455372420113,0.16528078294458723,0.842,0.20061492919921875,success
highdim,1000,0.1,propensity,X-Learner (LGBM),7,0.16517030587483084,0.017626226801454845,0.16517030587483084,0.826,0.19345641136169434,success
highdim,1000,0.1,propensity,X-Learner (LGBM),8,0.16566366394020252,0.003149663202866193,0.16566366394020252,0.842,0.20417165756225586,success
highdim,1000,0.1,propensity,X-Learner (LGBM),9,0.18832848808614175,0.0011501860210537426,0.18832848808614175,0.797,0.19668793678283691,success
highdim,1000,0.1,propensity,LinearDML,0,,,,,0.15677165985107422,error
highdim,1000,0.1,propensity,LinearDML,1,,,,,0.10137414932250977,error
highdim,1000,0.1,propensity,LinearDML,2,,,,,0.19994306564331055,error
highdim,1000,0.1,propensity,LinearDML,3,,,,,0.19934749603271484,error
highdim,1000,0.1,propensity,LinearDML,4,,,,,0.1990518569946289,error
highdim,1000,0.1,propensity,LinearDML,5,,,,,0.29709291458129883,error
highdim,1000,0.1,propensity,LinearDML,6,,,,,0.10044097900390625,error
highdim,1000,0.1,propensity,LinearDML,7,,,,,0.19922351837158203,error
highdim,1000,0.1,propensity,LinearDML,8,,,,,0.20084595680236816,error
highdim,1000,0.1,propensity,LinearDML,9,,,,,0.19758129119873047,error
highdim,1000,0.1,propensity,CausalForestDML,0,,,,,0.37444138526916504,error
highdim,1000,0.1,propensity,CausalForestDML,1,,,,,0.2553222179412842,error
highdim,1000,0.1,propensity,CausalForestDML,2,,,,,0.27643442153930664,error
highdim,1000,0.1,propensity,CausalForestDML,3,,,,,0.27690672874450684,error
highdim,1000,0.1,propensity,CausalForestDML,4,,,,,0.25420665740966797,error
highdim,1000,0.1,propensity,CausalForestDML,5,,,,,0.2751615047454834,error
highdim,1000,0.1,propensity,CausalForestDML,6,,,,,0.27656984329223633,error
highdim,1000,0.1,propensity,CausalForestDML,7,,,,,0.2551579475402832,error
highdim,1000,0.1,propensity,CausalForestDML,8,,,,,0.275515079498291,error
highdim,1000,0.1,propensity,CausalForestDML,9,,,,,0.27695441246032715,error
highdim,1000,0.5,random,Naive ATE,0,0.6219694824407273,0.06700646135596804,0.6219694824407273,0.0,7.033348083496094e-05,success
highdim,1000,0.5,random,Naive ATE,1,0.6991789998616913,0.21557855647220533,0.6991789998616913,0.0,3.5762786865234375e-05,success
highdim,1000,0.5,random,Naive ATE,2,0.6604048371274897,0.07339365059751835,0.6604048371274897,0.0,3.218650817871094e-05,success
highdim,1000,0.5,random,Naive ATE,3,0.623302443081862,0.04304214980622548,0.623302443081862,0.0,3.2901763916015625e-05,success
highdim,1000,0.5,random,Naive ATE,4,0.6661259372063645,0.019057190188696997,0.6661259372063645,0.0,3.170967102050781e-05,success
highdim,1000,0.5,random,Naive ATE,5,0.6694364665393779,0.19596100132794433,0.6694364665393779,0.0,3.147125244140625e-05,success
highdim,1000,0.5,random,Naive ATE,6,0.6699514980014967,0.13047646418679254,0.6699514980014967,0.0,3.075599670410156e-05,success
highdim,1000,0.5,random,Naive ATE,7,0.637810180260647,0.06442567524363002,0.637810180260647,0.0,2.9802322387695312e-05,success
highdim,1000,0.5,random,Naive ATE,8,0.620203455159188,0.09042752168495041,0.620203455159188,0.0,3.337860107421875e-05,success
highdim,1000,0.5,random,Naive ATE,9,0.6602841264597532,0.034275966977955284,0.6602841264597532,0.0,3.075599670410156e-05,success
highdim,1000,0.5,random,Stratified ATE,0,0.5269250563524763,0.17360109407544674,0.5269250563524763,0.961,0.0004987716674804688,success
highdim,1000,0.5,random,Stratified ATE,1,0.4930273020034178,0.14718323462005928,0.4930273020034178,0.827,0.0004088878631591797,success
highdim,1000,0.5,random,Stratified ATE,2,0.48094339705267236,0.06121041039446843,0.48094339705267236,0.858,0.00041604042053222656,success
highdim,1000,0.5,random,Stratified ATE,3,0.46323817667481915,0.04542788265874405,0.46323817667481915,0.85,0.0004210472106933594,success
highdim,1000,0.5,random,Stratified ATE,4,0.6494547219700463,0.27097208644482657,0.6494547219700463,0.324,0.0004124641418457031,success
highdim,1000,0.5,random,Stratified ATE,5,0.5613913171519309,0.26591530166357125,0.5613913171519309,0.582,0.00040602684020996094,success
highdim,1000,0.5,random,Stratified ATE,6,0.45704833820086,0.04997270093597885,0.45704833820086,0.956,0.00039649009704589844,success
highdim,1000,0.5,random,Stratified ATE,7,0.49522058588719214,0.1818485735995581,0.49522058588719214,0.91,0.0004031658172607422,success
highdim,1000,0.5,random,Stratified ATE,8,0.5427398720007286,0.1103192733942505,0.5427398720007286,0.794,0.0004012584686279297,success
highdim,1000,0.5,random,Stratified ATE,9,0.5118337079444928,0.0805152655107248,0.5118337079444928,0.766,0.0003886222839355469,success
highdim,1000,0.5,random,Linear + Interactions,0,,,,,1.0013580322265625e-05,error
highdim,1000,0.5,random,Linear + Interactions,1,,,,,4.291534423828125e-06,error
highdim,1000,0.5,random,Linear + Interactions,2,,,,,3.5762786865234375e-06,error
highdim,1000,0.5,random,Linear + Interactions,3,,,,,3.5762786865234375e-06,error
highdim,1000,0.5,random,Linear + Interactions,4,,,,,3.5762786865234375e-06,error
highdim,1000,0.5,random,Linear + Interactions,5,,,,,3.337860107421875e-06,error
highdim,1000,0.5,random,Linear + Interactions,6,,,,,3.337860107421875e-06,error
highdim,1000,0.5,random,Linear + Interactions,7,,,,,3.337860107421875e-06,error
highdim,1000,0.5,random,Linear + Interactions,8,,,,,3.337860107421875e-06,error
highdim,1000,0.5,random,Linear + Interactions,9,,,,,3.0994415283203125e-06,error
highdim,1000,0.5,random,S-Learner (Linear),0,0.647013765814267,0.001745459163437546,0.647013765814267,0.0,0.0027251243591308594,success
highdim,1000,0.5,random,S-Learner (Linear),1,0.6436580025100374,0.01425386559462382,0.6436580025100374,0.0,0.0997321605682373,success
highdim,1000,0.5,random,S-Learner (Linear),2,0.6518382506056092,0.0714968696372293,0.6518382506056092,0.0,0.002551555633544922,success
highdim,1000,0.5,random,S-Learner (Linear),3,0.6854297775559985,0.18846522585442793,0.6854297775559985,0.0,0.19661879539489746,success
highdim,1000,0.5,random,S-Learner (Linear),4,0.6438350015551565,0.10600959704805822,0.6438350015551565,0.0,0.0025489330291748047,success
highdim,1000,0.5,random,S-Learner (Linear),5,0.6581170892090733,0.08427398276946206,0.6581170892090733,0.0,0.19562005996704102,success
highdim,1000,0.5,random,S-Learner (Linear),6,0.647312360274436,0.0272617074738426,0.647312360274436,0.0,0.0025093555450439453,success
highdim,1000,0.5,random,S-Learner (Linear),7,0.653019802978341,0.05450012172445377,0.653019802978341,0.0,0.09682059288024902,success
highdim,1000,0.5,random,S-Learner (Linear),8,0.6506296301174833,0.037578161512035704,0.6506296301174833,0.0,0.09962773323059082,success
highdim,1000,0.5,random,S-Learner (Linear),9,0.6721918182302543,0.015124587967114186,0.6721918182302543,0.0,0.09874105453491211,success
highdim,1000,0.5,random,T-Learner (Linear),0,0.4168876124185999,0.013233387858903954,0.4168876124185999,1.0,0.1980574131011963,success
highdim,1000,0.5,random,T-Learner (Linear),1,0.496059800497128,0.06254784736835733,0.496059800497128,1.0,0.09935379028320312,success
highdim,1000,0.5,random,T-Learner (Linear),2,0.4042183097306293,0.05225436733444921,0.4042183097306293,0.999,0.10101628303527832,success
highdim,1000,0.5,random,T-Learner (Linear),3,0.43810025488450777,0.02977797715484093,0.43810025488450777,1.0,0.19734716415405273,success
highdim,1000,0.5,random,T-Learner (Linear),4,0.5448817418308189,0.07866966676531102,0.5448817418308189,0.999,0.09939122200012207,success
highdim,1000,0.5,random,T-Learner (Linear),5,0.40841494906487785,0.10315430524110059,0.40841494906487785,1.0,0.1987161636352539,success
highdim,1000,0.5,random,T-Learner (Linear),6,0.44619371555287113,0.09435239518872643,0.44619371555287113,1.0,0.09925127029418945,success
highdim,1000,0.5,random,T-Learner (Linear),7,0.38492294923046333,0.015522029218879033,0.38492294923046333,1.0,0.0031228065490722656,success
highdim,1000,0.5,random,T-Learner (Linear),8,0.4828932615227666,0.0745861114751831,0.4828932615227666,1.0,0.19658184051513672,success
highdim,1000,0.5,random,T-Learner (Linear),9,0.482252539593407,0.04034629649328778,0.482252539593407,0.999,0.19779348373413086,success
highdim,1000,0.5,random,X-Learner (Linear),0,0.6418383473471266,0.003986820791210041,0.6418383473471266,0.0,0.2008342742919922,success
highdim,1000,0.5,random,X-Learner (Linear),1,0.6221607717733306,0.013510943762406422,0.6221607717733306,0.0,0.29896998405456543,success
highdim,1000,0.5,random,X-Learner (Linear),2,0.6319850127704553,0.01712566238101103,0.6319850127704553,0.0,0.3002350330352783,success
highdim,1000,0.5,random,X-Learner (Linear),3,0.6375279615760665,0.023088576764831746,0.6375279615760665,0.0,0.19669103622436523,success
highdim,1000,0.5,random,X-Learner (Linear),4,0.658470493410306,0.0002679647314608722,0.658470493410306,0.0,0.3009467124938965,success
highdim,1000,0.5,random,X-Learner (Linear),5,0.6353905683053525,0.012931533079602623,0.6353905683053525,0.0,0.2986786365509033,success
highdim,1000,0.5,random,X-Learner (Linear),6,0.6417885630527781,0.0029766374014344,0.6417885630527781,0.0,0.29894447326660156,success
highdim,1000,0.5,random,X-Learner (Linear),7,0.6431312722721572,0.002732143968832904,0.6431312722721572,0.0,0.29896068572998047,success
highdim,1000,0.5,random,X-Learner (Linear),8,0.6606231800385172,0.0171573494360812,0.6606231800385172,0.0,0.2990572452545166,success
highdim,1000,0.5,random,X-Learner (Linear),9,0.6619916340056224,0.01725664005877452,0.6619916340056224,0.0,0.39700865745544434,success
highdim,1000,0.5,random,T-Learner (RF),0,,,,,2.6226043701171875e-05,error
highdim,1000,0.5,random,T-Learner (RF),1,,,,,6.9141387939453125e-06,error
highdim,1000,0.5,random,T-Learner (RF),2,,,,,5.0067901611328125e-06,error
highdim,1000,0.5,random,T-Learner (RF),3,,,,,5.0067901611328125e-06,error
highdim,1000,0.5,random,T-Learner (RF),4,,,,,4.291534423828125e-06,error
highdim,1000,0.5,random,T-Learner (RF),5,,,,,4.5299530029296875e-06,error
highdim,1000,0.5,random,T-Learner (RF),6,,,,,4.5299530029296875e-06,error
highdim,1000,0.5,random,T-Learner (RF),7,,,,,4.0531158447265625e-06,error
highdim,1000,0.5,random,T-Learner (RF),8,,,,,4.291534423828125e-06,error
highdim,1000,0.5,random,T-Learner (RF),9,,,,,4.5299530029296875e-06,error
highdim,1000,0.5,random,X-Learner (RF),0,,,,,5.0067901611328125e-06,error
highdim,1000,0.5,random,X-Learner (RF),1,,,,,5.0067901611328125e-06,error
highdim,1000,0.5,random,X-Learner (RF),2,,,,,5.0067901611328125e-06,error
highdim,1000,0.5,random,X-Learner (RF),3,,,,,4.76837158203125e-06,error
highdim,1000,0.5,random,X-Learner (RF),4,,,,,4.76837158203125e-06,error
highdim,1000,0.5,random,X-Learner (RF),5,,,,,4.0531158447265625e-06,error
highdim,1000,0.5,random,X-Learner (RF),6,,,,,4.5299530029296875e-06,error
highdim,1000,0.5,random,X-Learner (RF),7,,,,,6.9141387939453125e-06,error
highdim,1000,0.5,random,X-Learner (RF),8,,,,,3.075599670410156e-05,error
highdim,1000,0.5,random,X-Learner (RF),9,,,,,1.2636184692382812e-05,error
highdim,1000,0.5,random,T-Learner (LGBM),0,0.5101571348053668,0.03232554648926438,0.5101571348053668,0.97,0.03491020202636719,success
highdim,1000,0.5,random,T-Learner (LGBM),1,0.43614051672907017,0.12001800680581919,0.43614051672907017,0.994,0.03489112854003906,success
highdim,1000,0.5,random,T-Learner (LGBM),2,0.47942769515029043,0.012056082040903858,0.47942769515029043,0.988,0.05855226516723633,success
highdim,1000,0.5,random,T-Learner (LGBM),3,0.4374889306285913,0.04642494193503524,0.4374889306285913,0.999,0.03281283378601074,success
highdim,1000,0.5,random,T-Learner (LGBM),4,0.4808443723771937,0.05459071495856329,0.4808443723771937,0.977,0.05399680137634277,success
highdim,1000,0.5,random,T-Learner (LGBM),5,0.4659296270335339,0.027344203394647854,0.4659296270335339,0.986,0.033852338790893555,success
highdim,1000,0.5,random,T-Learner (LGBM),6,0.48946496807682627,0.025521700407570055,0.48946496807682627,1.0,0.05334162712097168,success
highdim,1000,0.5,random,T-Learner (LGBM),7,0.4596278928492053,0.02551080789353075,0.4596278928492053,0.973,0.03312206268310547,success
highdim,1000,0.5,random,T-Learner (LGBM),8,0.479916039510597,0.005650953393720323,0.479916039510597,0.99,0.03226590156555176,success
highdim,1000,0.5,random,T-Learner (LGBM),9,0.4590951714452591,0.10120437706752426,0.4590951714452591,0.997,0.05422544479370117,success
highdim,1000,0.5,random,X-Learner (LGBM),0,0.6237009220109525,0.001422728640295105,0.6237009220109525,0.298,0.0878903865814209,success
highdim,1000,0.5,random,X-Learner (LGBM),1,0.6110660655109778,0.0016561726389523407,0.6110660655109778,0.309,0.179703950881958,success
highdim,1000,0.5,random,X-Learner (LGBM),2,0.6378005573103173,0.02986804739253699,0.6378005573103173,0.303,0.14470291137695312,success
highdim,1000,0.5,random,X-Learner (LGBM),3,0.6172144818319334,0.008479758912458368,0.6172144818319334,0.342,0.1897563934326172,success
highdim,1000,0.5,random,X-Learner (LGBM),4,0.6485072868256757,0.022855637023178266,0.6485072868256757,0.274,0.18997931480407715,success
highdim,1000,0.5,random,X-Learner (LGBM),5,0.6259645742143646,0.005511313825985301,0.6259645742143646,0.352,0.20436930656433105,success
highdim,1000,0.5,random,X-Learner (LGBM),6,0.6463310261865756,0.013608970675947973,0.6463310261865756,0.287,0.20758891105651855,success
highdim,1000,0.5,random,X-Learner (LGBM),7,0.6405197312863612,0.018821671842879886,0.6405197312863612,0.286,0.1997358798980713,success
highdim,1000,0.5,random,X-Learner (LGBM),8,0.6223363187209096,0.014985082972380825,0.6223363187209096,0.302,0.1953597068786621,success
